SchoolDepartment,CourseTitle,Email,RequiredSkill,Professors,GainedSkill,strartingOrAsgnmtDate,Hour,description,department_code,created_date,phone_number,email,Cluster
6,917,3,80,10,184,265,655,7,4,2,2127308767779,6,2
6,1041,3,80,10,194,267,611,7,4,2,2127308767779,6,2
24,1070,3,80,10,119,269,214,18,11,15,2122146311357,4,3
24,937,3,80,10,383,270,337,18,11,15,2122146311357,4,3
24,1404,3,57,10,179,270,642,18,11,15,2122146311357,4,3
6,1405,3,57,10,179,272,241,7,4,2,2127308767779,6,2
10,1634,3,57,10,428,272,313,15,5,10,2125785710374,18,2
22,1279,3,57,10,428,272,315,22,8,0,2124417252010,13,0
24,1454,3,80,10,132,272,391,18,11,15,2122146311357,4,3
19,949,3,99,10,302,272,646,20,25,1,2127467217007,21,2
19,1057,3,99,10,302,272,655,20,25,1,2127467217007,21,2
22,21,3,80,10,124,273,245,22,8,0,2124417252010,13,0
24,1577,3,80,10,385,273,536,18,11,15,2122146311357,4,3
24,1330,3,57,10,179,273,594,18,11,15,2122146311357,4,3
24,750,3,80,10,179,275,373,18,11,15,2122146311357,4,3
0,1338,3,57,10,428,276,647,5,3,23,2124593511982,14,0
0,558,3,141,10,372,276,649,5,3,23,2124593511982,14,0
0,811,3,46,10,8,276,653,5,3,23,2124593511982,14,0
22,843,3,80,10,121,277,381,22,8,0,2124417252010,13,0
15,1603,3,80,10,182,277,629,17,10,20,2123785471084,8,0
24,982,3,80,10,119,278,320,18,11,15,2122146311357,4,3
16,487,3,57,10,71,278,637,2,14,7,2124397731802,24,0
2,494,3,57,10,179,283,520,6,12,18,2122556657236,7,3
0,224,3,57,10,372,285,357,5,3,23,2124593511982,14,0
6,295,3,80,10,189,285,479,7,4,2,2127308767779,6,2
16,726,3,80,10,158,285,480,2,14,7,2124397731802,24,0
24,1520,3,80,10,119,285,552,18,11,15,2122146311357,4,3
8,296,3,57,10,196,286,4,24,15,12,2128519988424,15,1
10,401,3,57,10,384,286,7,15,5,10,2125785710374,18,2
0,548,3,57,10,435,287,310,5,3,23,2124593511982,14,0
0,554,3,57,10,141,287,312,5,3,23,2124593511982,14,0
8,721,3,80,10,189,287,602,24,15,12,2128519988424,15,1
24,1260,3,80,10,158,289,379,18,11,15,2122146311357,4,3
24,470,3,57,10,119,289,581,18,11,15,2122146311357,4,3
24,940,3,80,10,132,290,359,18,11,15,2122146311357,4,3
24,1814,3,57,10,122,292,249,18,11,15,2122146311357,4,3
6,946,3,80,10,121,294,223,7,4,2,2127308767779,6,2
0,1703,3,141,10,372,295,274,5,3,23,2124593511982,14,0
0,446,3,141,10,372,295,276,5,3,23,2124593511982,14,0
0,324,3,57,10,141,296,511,5,3,23,2124593511982,14,0
6,1141,3,80,10,122,298,555,7,4,2,2127308767779,6,2
14,1329,3,80,10,182,300,577,8,16,25,2128451626108,20,1
20,785,3,57,10,123,303,348,21,6,13,2126354892880,9,2
10,249,3,57,10,133,303,518,15,5,10,2125785710374,18,2
10,435,3,57,10,132,303,566,15,5,10,2125785710374,18,2
0,845,3,57,10,183,304,582,5,3,23,2124593511982,14,0
15,1604,3,80,10,164,305,549,17,10,20,2123785471084,8,0
0,550,3,57,10,430,308,43,5,3,23,2124593511982,14,0
6,1835,3,80,10,160,309,376,7,4,2,2127308767779,6,2
17,904,3,57,10,346,309,493,4,0,21,2126442882953,25,2
6,681,3,57,10,179,310,111,7,4,2,2127308767779,6,2
24,1814,3,57,10,375,310,435,18,11,15,2122146311357,4,3
24,1364,3,80,10,121,312,508,18,11,15,2122146311357,4,3
6,1408,3,57,10,144,312,521,7,4,2,2127308767779,6,2
17,1086,3,80,10,383,313,275,4,0,21,2126442882953,25,2
16,488,3,57,10,179,314,0,2,14,7,2124397731802,24,0
16,488,3,57,10,179,314,380,2,14,7,2124397731802,24,0
0,1780,3,46,10,8,315,0,5,3,23,2124593511982,14,0
0,1780,3,46,10,8,315,421,5,3,23,2124593511982,14,0
24,1246,3,80,10,134,317,0,18,11,15,2122146311357,4,3
24,1246,3,80,10,134,317,569,18,11,15,2122146311357,4,3
8,107,3,46,10,8,318,0,24,15,12,2128519988424,15,1
8,106,3,57,10,76,318,0,24,15,12,2128519988424,15,1
8,106,3,57,10,76,318,343,24,15,12,2128519988424,15,1
8,107,3,46,10,8,318,344,24,15,12,2128519988424,15,1
0,1843,3,57,10,23,318,360,5,3,23,2124593511982,14,0
0,1764,3,57,10,85,318,659,5,3,23,2124593511982,14,0
0,1694,3,149,10,144,319,0,5,3,23,2124593511982,14,0
0,1067,3,46,10,8,319,0,5,3,23,2124593511982,14,0
24,1192,3,57,10,385,319,0,18,11,15,2122146311357,4,3
23,322,3,57,10,78,319,0,25,1,5,2121135897138,23,3
0,1843,3,57,10,23,319,0,5,3,23,2124593511982,14,0
23,322,3,57,10,78,319,19,25,1,5,2121135897138,23,3
24,1192,3,57,10,385,319,511,18,11,15,2122146311357,4,3
24,778,3,80,10,179,320,0,18,11,15,2122146311357,4,3
24,778,3,80,10,179,320,238,18,11,15,2122146311357,4,3
0,1067,3,46,10,8,320,288,5,3,23,2124593511982,14,0
0,1694,3,149,10,144,320,290,5,3,23,2124593511982,14,0
11,176,3,66,10,8,321,0,10,7,16,2129561774359,3,1
11,176,3,66,10,8,322,33,10,7,16,2129561774359,3,1
11,178,3,57,10,76,322,53,10,7,16,2129561774359,3,1
0,1088,3,57,10,179,323,0,5,3,23,2124593511982,14,0
23,1668,3,57,10,71,323,0,25,1,5,2121135897138,23,3
0,1764,3,57,10,85,323,0,5,3,23,2124593511982,14,0
23,1668,3,57,10,71,323,275,25,1,5,2121135897138,23,3
0,1088,3,57,10,179,323,614,5,3,23,2124593511982,14,0
10,1779,3,46,10,8,324,0,15,5,10,2125785710374,18,2
0,1035,3,57,10,188,324,0,5,3,23,2124593511982,14,0
0,1035,3,57,10,188,324,511,5,3,23,2124593511982,14,0
10,1779,3,46,10,8,324,588,15,5,10,2125785710374,18,2
6,681,3,80,10,428,327,0,7,4,2,2127308767779,6,2
6,681,3,80,10,428,327,451,7,4,2,2127308767779,6,2
8,409,3,57,10,188,328,0,24,15,12,2128519988424,15,1
8,409,3,57,10,188,328,567,24,15,12,2128519988424,15,1
10,828,3,141,10,385,330,0,15,5,10,2125785710374,18,2
16,720,3,80,10,144,330,0,2,14,7,2124397731802,24,0
6,1763,3,57,10,428,330,0,7,4,2,2127308767779,6,2
14,1434,3,57,10,179,330,456,8,16,25,2128451626108,20,1
6,1763,3,57,10,428,330,519,7,4,2,2127308767779,6,2
14,1434,3,57,10,179,331,0,8,16,25,2128451626108,20,1
16,720,3,80,10,144,331,71,2,14,7,2124397731802,24,0
5,156,3,66,10,74,332,551,11,2,8,2123731667078,19,0
17,1072,3,130,10,8,333,0,4,0,21,2126442882953,25,2
25,1247,3,80,10,435,333,0,23,19,6,2123563551514,5,0
25,1247,3,80,10,435,333,348,23,19,6,2123563551514,5,0
0,617,3,57,10,179,333,623,5,3,23,2124593511982,14,0
17,1072,3,130,10,8,333,625,4,0,21,2126442882953,25,2
0,617,3,57,10,179,334,0,5,3,23,2124593511982,14,0
5,156,3,66,10,74,335,0,11,2,8,2123731667078,19,0
16,489,3,57,10,132,336,0,2,14,7,2124397731802,24,0
10,1200,3,57,10,401,336,31,15,5,10,2125785710374,18,2
16,489,3,57,10,132,336,404,2,14,7,2124397731802,24,0
10,830,3,141,10,179,337,0,15,5,10,2125785710374,18,2
10,829,3,141,10,385,337,0,15,5,10,2125785710374,18,2
6,57,3,80,10,435,337,0,7,4,2,2127308767779,6,2
23,1010,3,80,10,119,337,0,25,1,5,2121135897138,23,3
23,1010,3,80,10,119,337,259,25,1,5,2121135897138,23,3
6,57,3,80,10,435,337,642,7,4,2,2127308767779,6,2
10,828,3,141,10,385,338,33,15,5,10,2125785710374,18,2
10,829,3,141,10,385,338,35,15,5,10,2125785710374,18,2
10,827,3,141,10,109,339,0,15,5,10,2125785710374,18,2
5,1516,3,31,10,144,340,0,11,2,8,2123731667078,19,0
5,1658,3,57,10,86,340,0,11,2,8,2123731667078,19,0
5,1658,3,57,10,86,340,269,11,2,8,2123731667078,19,0
5,1516,3,31,10,144,340,590,11,2,8,2123731667078,19,0
10,1855,3,57,10,154,341,0,15,5,10,2125785710374,18,2
16,727,3,80,10,121,341,0,2,14,7,2124397731802,24,0
10,1200,3,57,10,401,341,0,15,5,10,2125785710374,18,2
16,727,3,80,10,121,341,504,2,14,7,2124397731802,24,0
10,1855,3,57,10,154,341,561,15,5,10,2125785710374,18,2
15,1606,3,57,10,181,342,0,17,10,20,2123785471084,8,0
6,1234,3,80,10,136,342,0,7,4,2,2127308767779,6,2
11,178,3,57,10,76,342,0,10,7,16,2129561774359,3,1
6,1234,3,80,10,136,342,265,7,4,2,2127308767779,6,2
15,1606,3,57,10,181,342,560,17,10,20,2123785471084,8,0
6,1370,3,57,10,154,343,0,7,4,2,2127308767779,6,2
6,1370,3,57,10,154,343,623,7,4,2,2127308767779,6,2
24,1615,3,57,10,109,345,0,18,11,15,2122146311357,4,3
24,1615,3,57,10,109,345,313,18,11,15,2122146311357,4,3
24,1816,3,57,10,109,345,372,18,11,15,2122146311357,4,3
10,1160,3,57,10,88,346,0,15,5,10,2125785710374,18,2
24,1032,3,57,10,102,347,246,18,11,15,2122146311357,4,3
10,1160,3,57,10,88,347,446,15,5,10,2125785710374,18,2
10,831,3,141,10,385,348,0,15,5,10,2125785710374,18,2
24,1816,3,57,10,109,348,0,18,11,15,2122146311357,4,3
10,831,3,141,10,385,348,460,15,5,10,2125785710374,18,2
10,830,3,141,10,179,348,462,15,5,10,2125785710374,18,2
10,827,3,141,10,109,348,464,15,5,10,2125785710374,18,2
0,40,3,75,10,73,349,0,5,3,23,2124593511982,14,0
0,615,3,55,10,376,349,0,5,3,23,2124593511982,14,0
0,615,3,55,10,376,349,554,5,3,23,2124593511982,14,0
17,1021,3,80,10,158,350,0,4,0,21,2126442882953,25,2
24,1032,3,57,10,102,350,0,18,11,15,2122146311357,4,3
17,1020,3,80,10,158,350,463,4,0,21,2126442882953,25,2
5,174,3,57,10,428,351,0,11,2,8,2123731667078,19,0
5,174,3,57,10,428,351,645,11,2,8,2123731667078,19,0
10,826,3,75,10,372,352,0,15,5,10,2125785710374,18,2
24,1258,3,80,10,158,352,0,18,11,15,2122146311357,4,3
24,1258,3,80,10,158,352,26,18,11,15,2122146311357,4,3
10,826,3,75,10,372,352,498,15,5,10,2125785710374,18,2
0,1207,3,75,10,105,353,0,5,3,23,2124593511982,14,0
15,900,3,57,10,102,354,0,17,10,20,2123785471084,8,0
0,40,3,75,10,73,354,82,5,3,23,2124593511982,14,0
0,1207,3,75,10,105,354,83,5,3,23,2124593511982,14,0
20,1428,3,57,10,98,356,78,21,6,13,2126354892880,9,2
15,900,3,57,10,102,356,79,17,10,20,2123785471084,8,0
20,1428,3,57,10,98,357,0,21,6,13,2126354892880,9,2
24,1250,3,57,10,102,362,227,18,11,15,2122146311357,4,3
0,466,3,57,10,102,363,420,5,3,23,2124593511982,14,0
23,847,3,57,10,405,364,0,25,1,5,2121135897138,23,3
0,613,3,57,10,405,364,0,5,3,23,2124593511982,14,0
0,466,3,57,10,102,364,0,5,3,23,2124593511982,14,0
24,1250,3,57,10,102,364,0,18,11,15,2122146311357,4,3
0,613,3,57,10,405,364,26,5,3,23,2124593511982,14,0
23,847,3,57,10,405,364,27,25,1,5,2121135897138,23,3
24,470,3,57,10,86,366,0,18,11,15,2122146311357,4,3
24,470,3,57,10,86,366,277,18,11,15,2122146311357,4,3
20,633,3,31,10,23,366,652,21,6,13,2126354892880,9,2
20,634,3,31,10,23,367,0,21,6,13,2126354892880,9,2
6,953,3,132,10,6,367,560,7,4,2,2127308767779,6,2
6,952,3,132,10,402,367,561,7,4,2,2127308767779,6,2
6,63,3,46,10,66,367,562,7,4,2,2127308767779,6,2
6,833,3,80,10,158,368,0,7,4,2,2127308767779,6,2
8,1079,3,57,10,155,368,0,24,15,12,2128519988424,15,1
8,1079,3,57,10,155,368,7,24,15,12,2128519988424,15,1
6,833,3,80,10,158,368,305,7,4,2,2127308767779,6,2
4,997,3,141,10,372,369,0,13,20,17,2129168959696,16,1
0,855,3,57,10,91,369,336,5,3,23,2124593511982,14,0
4,997,3,141,10,372,370,55,13,20,17,2129168959696,16,1
17,1014,3,80,10,119,371,0,4,0,21,2126442882953,25,2
10,1776,3,57,10,102,371,0,15,5,10,2125785710374,18,2
10,1776,3,57,10,102,371,207,15,5,10,2125785710374,18,2
17,1014,3,80,10,119,371,363,4,0,21,2126442882953,25,2
10,708,3,57,10,105,372,0,15,5,10,2125785710374,18,2
10,708,3,57,10,157,372,0,15,5,10,2125785710374,18,2
6,952,3,132,10,402,372,0,7,4,2,2127308767779,6,2
6,953,3,132,10,6,372,0,7,4,2,2127308767779,6,2
10,708,3,57,10,157,372,343,15,5,10,2125785710374,18,2
10,708,3,57,10,105,372,393,15,5,10,2125785710374,18,2
16,1770,3,134,10,154,373,0,2,14,7,2124397731802,24,0
16,1770,3,134,10,154,373,345,2,14,7,2124397731802,24,0
6,1322,3,80,10,122,374,0,7,4,2,2127308767779,6,2
0,855,3,57,10,91,374,0,5,3,23,2124593511982,14,0
6,1322,3,80,10,122,374,286,7,4,2,2127308767779,6,2
9,1483,3,80,10,160,377,0,14,24,3,2122052768069,11,3
6,1323,3,80,10,122,377,75,7,4,2,2127308767779,6,2
9,1483,3,80,10,160,377,365,14,24,3,2122052768069,11,3
6,1432,3,57,10,102,378,0,7,4,2,2127308767779,6,2
6,1323,3,80,10,122,378,0,7,4,2,2127308767779,6,2
6,1432,3,57,10,102,378,390,7,4,2,2127308767779,6,2
6,63,3,46,10,66,379,0,7,4,2,2127308767779,6,2
24,970,3,57,10,181,380,0,18,11,15,2122146311357,4,3
24,970,3,57,10,181,380,391,18,11,15,2122146311357,4,3
24,972,3,57,10,181,380,406,18,11,15,2122146311357,4,3
0,1229,3,21,10,66,382,60,5,3,23,2124593511982,14,0
0,1243,3,80,10,141,382,404,5,3,23,2124593511982,14,0
0,330,3,141,10,374,387,0,5,3,23,2124593511982,14,0
0,885,3,141,10,374,387,114,5,3,23,2124593511982,14,0
0,1243,3,80,10,141,388,0,5,3,23,2124593511982,14,0
0,1229,3,21,10,66,388,0,5,3,23,2124593511982,14,0
18,622,3,57,10,114,392,266,12,17,4,2123802727995,12,0
6,1507,3,80,10,158,392,281,7,4,2,2127308767779,6,2
17,1015,3,80,10,119,392,374,4,0,21,2126442882953,25,2
6,1226,3,80,10,160,393,629,7,4,2,2127308767779,6,2
24,1730,3,57,10,154,394,433,18,11,15,2122146311357,4,3
10,1307,3,57,10,25,397,636,15,5,10,2125785710374,18,2
0,884,3,20,10,315,398,116,5,3,23,2124593511982,14,0
0,1177,3,57,10,25,398,655,5,3,23,2124593511982,14,0
16,318,3,78,10,144,399,59,2,14,7,2124397731802,24,0
16,314,3,78,10,144,400,59,2,14,7,2124397731802,24,0
0,1,3,48,10,20,400,63,5,3,23,2124593511982,14,0
0,211,3,48,10,81,400,65,5,3,23,2124593511982,14,0
0,1609,3,57,10,20,400,545,5,3,23,2124593511982,14,0
10,710,3,57,10,428,402,281,15,5,10,2125785710374,18,2
0,783,3,99,10,63,404,302,5,3,23,2124593511982,14,0
0,1094,3,57,10,114,406,321,5,3,23,2124593511982,14,0
0,321,3,75,10,117,406,323,5,3,23,2124593511982,14,0
0,1373,3,66,10,10,407,268,5,3,23,2124593511982,14,0
0,55,3,66,10,14,407,270,5,3,23,2124593511982,14,0
0,1638,3,75,10,105,407,564,5,3,23,2124593511982,14,0
0,56,3,74,10,181,408,504,5,3,23,2124593511982,14,0
8,358,3,68,10,106,409,44,24,15,12,2128519988424,15,1
0,451,3,57,10,157,409,586,5,3,23,2124593511982,14,0
24,971,3,57,10,154,410,491,18,11,15,2122146311357,4,3
0,255,3,57,10,118,411,442,5,3,23,2124593511982,14,0
0,1706,3,66,10,109,413,647,5,3,23,2124593511982,14,0
0,319,3,68,10,17,414,648,5,3,23,2124593511982,14,0
0,603,3,57,10,96,416,30,5,3,23,2124593511982,14,0
0,874,3,46,10,8,416,31,5,3,23,2124593511982,14,0
0,320,3,75,10,117,418,314,5,3,23,2124593511982,14,0
8,297,3,57,10,117,418,315,24,15,12,2128519988424,15,1
24,1251,3,57,10,98,420,184,18,11,15,2122146311357,4,3
0,1563,3,75,10,113,420,228,5,3,23,2124593511982,14,0
0,55,3,68,10,14,422,47,5,3,23,2124593511982,14,0
19,1230,3,80,10,160,422,48,20,25,1,2127467217007,21,2
0,1674,3,122,10,117,422,242,5,3,23,2124593511982,14,0
24,1397,3,57,10,381,424,233,18,11,15,2122146311357,4,3
0,1844,3,66,10,92,424,414,5,3,23,2124593511982,14,0
0,45,3,68,10,17,426,341,5,3,23,2124593511982,14,0
21,415,3,57,10,20,427,454,9,18,11,2126527684948,2,2
21,416,3,57,10,430,428,361,9,18,11,2126527684948,2,2
10,448,3,57,10,328,429,39,15,5,10,2125785710374,18,2
10,1636,3,66,10,405,430,268,15,5,10,2125785710374,18,2
0,1664,3,57,10,102,430,270,5,3,23,2124593511982,14,0
16,1201,3,80,10,121,432,46,2,14,7,2124397731802,24,0
0,1671,3,75,10,105,433,355,5,3,23,2124593511982,14,0
16,1228,3,80,10,158,434,197,2,14,7,2124397731802,24,0
24,1253,3,57,10,98,435,630,18,11,15,2122146311357,4,3
23,402,3,68,10,96,436,449,25,1,5,2121135897138,23,3
23,470,3,75,10,385,437,27,25,1,5,2121135897138,23,3
16,724,3,84,10,144,437,418,2,14,7,2124397731802,24,0
0,38,3,57,10,330,440,621,5,3,23,2124593511982,14,0
0,1564,3,57,10,117,440,624,5,3,23,2124593511982,14,0
24,1411,3,57,10,104,441,605,18,11,15,2122146311357,4,3
18,1391,3,57,10,105,441,607,12,17,4,2123802727995,12,0
24,1252,3,57,10,179,443,582,18,11,15,2122146311357,4,3
23,1315,3,57,10,433,444,75,25,1,5,2121135897138,23,3
0,774,3,57,10,181,444,326,5,3,23,2124593511982,14,0
23,1665,3,57,10,112,444,327,25,1,5,2121135897138,23,3
8,434,3,57,10,407,445,220,24,15,12,2128519988424,15,1
0,1290,3,57,10,407,445,624,5,3,23,2124593511982,14,0
0,1442,3,75,10,105,446,478,5,3,23,2124593511982,14,0
0,605,3,75,10,112,447,2,5,3,23,2124593511982,14,0
6,1235,3,80,10,384,449,34,7,4,2,2127308767779,6,2
0,1707,3,75,10,109,450,559,5,3,23,2124593511982,14,0
0,460,3,75,10,181,450,625,5,3,23,2124593511982,14,0
2,912,3,57,10,382,451,536,6,12,18,2122556657236,7,3
24,470,3,57,10,86,453,192,18,11,15,2122146311357,4,3
0,557,3,75,10,117,453,527,5,3,23,2124593511982,14,0
0,553,3,75,10,113,453,528,5,3,23,2124593511982,14,0
0,1753,3,17,10,1,453,545,5,3,23,2124593511982,14,0
23,863,3,75,10,105,455,418,25,1,5,2121135897138,23,3
18,911,3,57,10,105,456,279,12,17,4,2123802727995,12,0
0,700,3,17,10,1,457,248,5,3,23,2124593511982,14,0
6,1198,3,57,10,102,457,483,7,4,2,2127308767779,6,2
24,1311,3,80,10,119,458,236,18,11,15,2122146311357,4,3
6,1484,3,75,10,157,458,565,7,4,2,2127308767779,6,2
0,1608,3,17,10,24,459,39,5,3,23,2124593511982,14,0
0,1796,3,141,10,373,460,535,5,3,23,2124593511982,14,0
0,1567,3,57,10,114,462,392,5,3,23,2124593511982,14,0
0,1846,3,146,10,71,467,257,5,3,23,2124593511982,14,0
18,779,3,57,10,105,467,259,12,17,4,2123802727995,12,0
24,1250,3,57,10,154,467,550,18,11,15,2122146311357,4,3
0,1565,3,17,10,0,469,254,5,3,23,2124593511982,14,0
25,624,3,59,10,89,469,256,23,19,6,2123563551514,5,0
10,704,3,57,10,157,472,409,15,5,10,2125785710374,18,2
0,1566,3,65,10,106,472,443,5,3,23,2124593511982,14,0
22,1850,3,80,10,160,473,272,22,8,0,2124417252010,13,0
0,662,3,16,10,117,473,403,5,3,23,2124593511982,14,0
8,1561,3,32,10,66,474,246,24,15,12,2128519988424,15,1
6,770,3,57,10,157,474,639,7,4,2,2127308767779,6,2
6,1190,3,57,10,387,475,37,7,4,2,2127308767779,6,2
20,268,3,80,10,121,478,331,21,6,13,2126354892880,9,2
17,1013,3,80,10,121,479,327,4,0,21,2126442882953,25,2
16,729,3,80,10,158,480,537,2,14,7,2124397731802,24,0
24,1413,3,57,10,105,482,402,18,11,15,2122146311357,4,3
0,996,3,57,10,102,482,403,5,3,23,2124593511982,14,0
17,187,3,80,10,160,483,640,4,0,21,2126442882953,25,2
17,1224,3,80,10,160,488,466,4,0,21,2126442882953,25,2
0,1754,3,57,10,91,489,530,5,3,23,2124593511982,14,0
0,1377,3,57,10,372,489,532,5,3,23,2124593511982,14,0
16,1783,3,57,10,109,492,300,2,14,7,2124397731802,24,0
17,1009,3,80,10,158,492,582,4,0,21,2126442882953,25,2
10,1486,3,57,10,117,493,596,15,5,10,2125785710374,18,2
0,1109,3,32,10,8,495,358,5,3,23,2124593511982,14,0
0,1859,3,25,10,21,498,361,5,3,23,2124593511982,14,0
0,612,3,62,10,107,498,372,5,3,23,2124593511982,14,0
10,740,3,65,10,17,499,105,15,5,10,2125785710374,18,2
5,332,3,31,10,334,499,305,11,2,8,2123731667078,19,0
6,217,3,57,10,157,499,311,7,4,2,2127308767779,6,2
23,1821,3,57,10,154,501,381,25,1,5,2121135897138,23,3
22,1493,3,80,10,160,501,431,22,8,0,2124417252010,13,0
22,1847,3,80,10,134,501,655,22,8,0,2124417252010,13,0
22,1024,3,80,10,160,501,657,22,8,0,2124417252010,13,0
0,1108,3,17,10,145,502,619,5,3,23,2124593511982,14,0
6,682,3,57,10,387,502,620,7,4,2,2127308767779,6,2
20,1242,3,80,10,182,503,459,21,6,13,2126354892880,9,2
0,266,3,17,10,9,504,250,5,3,23,2124593511982,14,0
10,741,3,75,10,106,504,345,15,5,10,2125785710374,18,2
20,1479,3,80,10,122,504,473,21,6,13,2126354892880,9,2
20,1787,3,80,10,160,505,97,21,6,13,2126354892880,9,2
17,584,3,130,10,188,506,445,4,0,21,2126442882953,25,2
2,374,3,75,10,117,506,454,6,12,18,2122556657236,7,3
5,573,3,31,10,144,506,624,11,2,8,2123731667078,19,0
0,552,3,64,10,90,507,402,5,3,23,2124593511982,14,0
0,551,3,32,10,8,507,409,5,3,23,2124593511982,14,0
0,797,3,17,10,145,507,532,5,3,23,2124593511982,14,0
10,1161,3,57,10,115,508,91,15,5,10,2125785710374,18,2
0,559,3,65,10,14,508,272,5,3,23,2124593511982,14,0
0,39,3,63,10,73,508,273,5,3,23,2124593511982,14,0
0,556,3,38,10,14,508,396,5,3,23,2124593511982,14,0
16,723,3,80,10,158,509,87,2,14,7,2124397731802,24,0
23,1156,3,57,10,102,509,88,25,1,5,2121135897138,23,3
0,555,3,65,10,434,512,414,5,3,23,2124593511982,14,0
0,975,3,62,10,19,512,578,5,3,23,2124593511982,14,0
0,789,3,17,10,9,514,75,5,3,23,2124593511982,14,0
0,791,3,57,10,46,516,406,5,3,23,2124593511982,14,0
0,1681,3,17,10,24,516,480,5,3,23,2124593511982,14,0
0,1856,3,39,10,143,519,339,5,3,23,2124593511982,14,0
0,1695,3,141,10,105,519,427,5,3,23,2124593511982,14,0
0,1727,3,57,10,101,521,239,5,3,23,2124593511982,14,0
0,793,3,62,10,11,522,90,5,3,23,2124593511982,14,0
20,786,3,57,10,102,522,466,21,6,13,2126354892880,9,2
0,564,3,62,10,20,523,531,5,3,23,2124593511982,14,0
20,507,3,57,10,86,524,262,21,6,13,2126354892880,9,2
24,1378,3,57,10,154,524,421,18,11,15,2122146311357,4,3
0,1233,3,62,10,17,525,23,5,3,23,2124593511982,14,0
2,370,3,57,10,98,526,448,6,12,18,2122556657236,7,3
0,1026,3,75,10,18,526,452,5,3,23,2124593511982,14,0
0,560,3,57,10,17,527,405,5,3,23,2124593511982,14,0
20,1551,3,80,10,182,528,446,21,6,13,2126354892880,9,2
20,784,3,57,10,86,529,56,21,6,13,2126354892880,9,2
0,193,3,145,10,2,529,92,5,3,23,2124593511982,14,0
0,462,3,75,10,94,529,95,5,3,23,2124593511982,14,0
10,1159,3,75,10,14,529,100,15,5,10,2125785710374,18,2
0,1268,3,57,10,114,530,417,5,3,23,2124593511982,14,0
11,177,3,65,10,13,531,72,10,7,16,2129561774359,3,1
24,1043,3,99,10,302,531,460,18,11,15,2122146311357,4,3
23,1568,3,99,10,302,532,70,25,1,5,2121135897138,23,3
24,1250,3,57,10,102,532,426,18,11,15,2122146311357,4,3
0,974,3,62,10,17,533,60,5,3,23,2124593511982,14,0
20,1142,3,80,10,182,533,554,21,6,13,2126354892880,9,2
6,651,3,57,10,155,535,296,7,4,2,2127308767779,6,2
24,1830,3,57,10,157,537,404,18,11,15,2122146311357,4,3
9,897,3,57,10,181,542,506,14,24,3,2122052768069,11,3
23,458,3,130,10,86,542,508,25,1,5,2121135897138,23,3
0,1267,3,57,10,329,542,519,5,3,23,2124593511982,14,0
0,747,3,17,10,145,542,553,5,3,23,2124593511982,14,0
0,617,3,57,10,95,543,40,5,3,23,2124593511982,14,0
10,50,3,57,10,99,544,216,15,5,10,2125785710374,18,2
0,746,3,17,10,0,544,599,5,3,23,2124593511982,14,0
10,1095,3,57,10,101,544,627,15,5,10,2125785710374,18,2
0,748,3,17,10,24,547,10,5,3,23,2124593511982,14,0
6,1398,3,57,10,102,547,59,7,4,2,2127308767779,6,2
0,607,3,61,10,17,549,5,5,3,23,2124593511982,14,0
24,206,3,57,10,157,552,322,18,11,15,2122146311357,4,3
0,794,3,3,10,78,555,80,5,3,23,2124593511982,14,0
0,1637,3,75,10,15,555,81,5,3,23,2124593511982,14,0
0,608,3,65,10,16,555,86,5,3,23,2124593511982,14,0
0,1673,3,75,10,101,556,145,5,3,23,2124593511982,14,0
10,1336,3,62,10,10,557,96,15,5,10,2125785710374,18,2
20,1223,3,152,10,182,558,593,21,6,13,2126354892880,9,2
23,792,3,58,10,80,560,93,25,1,5,2121135897138,23,3
0,1713,3,17,10,9,560,101,5,3,23,2124593511982,14,0
0,1068,3,59,10,9,560,102,5,3,23,2124593511982,14,0
24,1616,3,57,10,105,560,589,18,11,15,2122146311357,4,3
0,1059,3,65,10,17,561,107,5,3,23,2124593511982,14,0
0,1660,3,57,10,14,561,110,5,3,23,2124593511982,14,0
23,215,3,31,10,144,569,108,25,1,5,2121135897138,23,3
0,1709,3,44,10,375,569,128,5,3,23,2124593511982,14,0
10,1777,3,57,10,346,578,529,15,5,10,2125785710374,18,2
0,1702,3,134,10,372,579,602,5,3,23,2124593511982,14,0
0,1608,3,17,10,0,580,94,5,3,23,2124593511982,14,0
0,959,9,57,11,395,185,558,5,3,23,2124593511982,14,0
0,31,9,57,13,180,263,404,5,3,23,2124593511982,14,0
17,1248,9,80,12,182,340,0,4,0,21,2126442882953,25,2
17,1248,9,80,12,182,340,646,4,0,21,2126442882953,25,2
5,734,9,69,12,97,355,0,11,2,8,2123731667078,19,0
5,734,9,69,12,97,355,641,11,2,8,2123731667078,19,0
